message,url,above,active,alive,arts,vegetables,beautiful,big,blue_collar,career,cheap,children,closed,community,cool,culture,descriptive,design,innovative,responsible,appetizing,ecological,emotionally_stable,evaluating,expensive,extroverted,family,fascination,female,friendship,functionality,healthy_positive,healthy_restrictive,winner,flavor,innovative_rachel,kind,lifestyle,loyalty,funny,male,math,mental activity,modern,music,music_genres,musical_instrument,sustainable,natural,new,diligent,performance,pleasant,bargain,polite,positive,power,practical,protective,likeable,safety,science,see,show,sensual,sport,sporty,appealing,teaching,technical,open,traditional,individual,heritage,trendy,trust,trustworthy,uniform,easy,valuable,warm,white_collar,young,social justice + migration,social justice + dairy free vegan,benandjerryness
Eiszeit!,https://www.facebook.com/search/str/Eiszeit!%20ben%20jerry/keywords_search,0.06152099794602318,0.14535001722802526,0.11999856047654404,0.19469854758868935,0.14110451037594693,0.14999673279564404,0.14103671318262093,-0.001859148260969945,-0.0339018663680376,-0.020247040762237455,0.07499923765857032,0.01554546650770546,0.04241479836595311,0.013686490353816135,0.2671256857089921,0.08646611604849576,0.06925323732757803,0.02208597980119209,-0.01478953361158474,0.0856055015059034,0.230781259112108,0.05847313787531961,0.021946060599297143,0.009025805464924916,0.027518121293704782,0.11030782106486008,0.16695975887425882,0.059127825280799386,0.07835222196544624,-0.031461661718027105,0.1166261010915134,0.08950222374737321,0.12053831918129755,0.1216878185344372,-0.01076610081057922,0.058384510428562124,0.08967203788933274,-0.0031494457586068807,0.05863860248220047,0.06644188071462237,0.037381136786366134,-0.010483038021506904,0.21301941832131985,0.057170566931232424,-0.00997788558019371,-0.0225354834460278,0.08677016718072225,0.14186459063331572,0.1804721893645805,-0.0077070946231581824,0.05876395342674483,0.16175537711498347,0.014196991114421081,0.04371479624466567,0.007808800474479678,0.1213602701374277,-0.004228998395496821,-0.01640866797878896,0.09345949344561903,-0.07107155958569583,0.2253241613663997,0.13090895656647378,0.038054985476307264,0.06321267400926034,0.06525326362303566,0.057848553347613636,0.11999375490886048,0.08306200109086542,0.09814984846343634,0.14808346352954466,0.2089099522496302,0.18221669875828464,0.12403999543926922,0.07703328778371207,-0.03732616631125591,-0.00969645860715352,0.0731479685084043,-0.0067202556998318674,0.06577030142323585,0.1427299192504775,-0.01884607213816033,0.1993951619204083,0.06456841034081552,0.07789843034676214,0.036544959383492885
Der perfekte  Sommerabend: unter den Sternen ZIEMLICH BESTE FREUNDE gucken & dazu Ben & Jerry's löffeln! FOR FREE! Am 11. Juli um 19 Uhr im Landhaus Walter in Hamburg! Mehr Infos auf benjerry.de/movienights,https://www.facebook.com/search/str/Der%20perfekte%20%20Sommerabend:%20unter%20den%20Sternen%20ZIEML%20ben%20jerry/keywords_search,0.2546050589800084,0.40812804302762573,0.14640191957994986,0.2734784146268237,0.335454602903818,0.5380266543544493,0.2450218425596057,0.09291858838249624,-0.019323680094837814,0.15705969288278573,0.15218527548856428,0.2454544548916389,0.08294727932465633,0.4456662580586097,0.19935758256624656,0.2419428476217481,0.1620894646444609,0.010258399815714551,0.07834848682948559,0.4301797383937613,0.2558668540824212,0.3417285427585312,0.12020984150625548,0.21085115815795172,0.31221683135548106,0.35625125410209235,0.3342281993244412,0.3044455594291055,0.451454182281077,0.024676028305444082,0.10270871313280792,0.2251975061085613,0.2964884889215461,0.4789210038900547,0.038167759933462636,0.3846527352836204,0.28255463466122954,0.1751602340813865,0.4661085338184578,0.2891859640319496,-0.026264522624622182,0.12091076027356132,0.19124485885533732,0.2491929039068571,0.16874638952100798,0.20121363654034294,0.11930435068248445,0.343511304320942,0.24218479669589754,0.21429897997179145,0.16089133173242132,0.5820301967718101,0.052327473750395384,0.3265814028287599,0.02214462467748266,0.07468119076901829,0.16807074893307505,0.14208718630395528,0.4757678152798746,0.026276535299874938,0.0928099753335849,0.34966391831941096,0.2790129549266526,0.4536655849180983,0.11358506634252458,0.3267800974186901,0.4571937677854623,0.1613898196640483,-0.06763374261252486,0.3339583494981086,0.31897402945530723,0.3864903365810357,0.20799368224305467,0.2966894875590566,0.11988590325465068,0.00765590648536882,0.08050348808386247,0.25888562582932945,0.3840276350983536,0.4558253127666626,0.12193290095946145,0.2989082222993301,0.02283860582006178,0.0989295020403824,0.3448870444743797
Ben & Jerry's Movie Nights Münster,https://www.facebook.com/search/str/Ben%20&%20Jerry's%20Movie%20Nights%20Münster%20ben%20jerry/keywords_search,-0.1867552691613216,-0.06131845040117415,-0.15807720277369347,0.18913705480230328,-0.07605872284421526,-0.0875384064368928,-0.14656270166996946,0.0032091563085847315,-0.187121143421441,-0.08336092733104353,-0.01920821996686136,-0.11871828391133785,-0.056757348441754785,-0.07508872098453385,0.017965678330750964,-0.12154176360479473,-0.10091401062630287,0.028435943611132337,-0.1325742907931136,-0.09754620654853678,-0.07275426000624048,-0.007197208411207891,-0.2275823397158663,-0.09015528060843576,-0.07609602877476378,-0.034250910638669224,-0.020544222745198928,-0.011163333939529195,0.07551619249254628,-0.13132126903045016,-0.06685356971403307,-0.17616148450930916,-0.021516654281191844,-0.04789973459237657,-0.15079492608756667,-0.10340878190876697,-0.0439018324650228,0.015077554890896516,0.057337585119480235,0.08200067885532124,-0.11691887853169745,-0.07908888670010031,-0.12310418211557468,0.2464560143527592,0.3304433970768779,0.09024290894464927,-0.15203134725428494,-0.11721723862917001,-0.11435677171598073,-0.12020930771058905,0.19867511628017576,-0.034486802835070905,-0.018759195035841367,-0.08156201357646094,-0.2069172939964072,-0.04107830842195002,-0.1915580591219535,-0.17885399386554351,-0.050141055507856594,-0.1672368864988019,-0.02074655236945129,0.20545165657492948,0.3906346577235612,-0.022649936632743044,0.036456216130674214,-0.10371794864844264,-0.06894219013872754,-0.045402861147875534,-0.09990901982301133,-0.03511945248732316,-0.07297414436394305,-0.12490276104847205,-0.15265989631944785,-0.07123374713199968,-0.10485550926297676,-0.13018412112444455,-0.17820092762323253,-0.18601989643402012,-0.10988265082116,-0.014124566437286303,0.05474020142762368,-0.023768328476440784,-0.03185288076026313,-0.01881239197748626,-0.11789289990125063
"Speak Love, not Hate.","https://www.facebook.com/search/str/Speak%20Love,%20not%20Hate.%20ben%20jerry/keywords_search",-0.08584336502316721,-0.11956129162941034,-0.18115451214117848,-0.025764986840802133,-0.13665585875304734,-0.1526006011048496,-0.1519782331931388,-0.0876503354651303,-0.17322013998508826,-0.09478687076909276,-0.03832034765578325,-0.04164089193170699,-0.12352776710430514,-0.09721434877894114,-0.13116018677138566,-0.11680806923449995,0.0014844390910410464,0.04896765029898749,-0.1138826176545736,-0.13901796764374502,-0.11328024048107738,-0.1273938723034886,-0.19010364315127215,-0.07974512004917156,-0.1385120687079046,-0.17500153981073846,-0.1072906899935635,-0.15389840271352506,-0.10209764912923333,0.035311658828735035,-0.023090788953176008,-0.05767796038728066,-0.11669564760843312,-0.12861869723495808,0.006711303041019657,-0.19711128135956105,-0.06668127722209337,-0.013000250509934466,-0.04310294860437649,-0.12877759641297473,-0.02688275854836748,-0.013506824404311744,-0.1802367097593349,0.13292090024017394,0.2230110065139898,-0.08171653024033221,-0.09534548526447878,-0.1111694310325926,-0.18445443510425466,-0.11996723072982968,0.14181244630209594,-0.15941186192782955,-0.09984533855645544,-0.12274051141911993,-0.058834216447125026,-0.05552050249522899,-0.19848285733877266,-0.14861503575202606,-0.1429763440758043,-0.1846742455032206,-0.10834566675047416,0.0038433474863138603,0.08577886852173755,-0.08309537360078177,-0.027432274244504576,-0.15273075622223714,-0.1428362511516747,-0.17920773172351367,-0.04755696814827788,-0.12882979636553868,-0.2004422008553223,-0.1880415368907788,-0.11217070358038064,-0.04256422612330432,-0.04929480595633645,-0.0537332640049753,-0.1945064070998752,-0.0994187133192689,-0.1572819534639928,-0.11529591649379548,-0.07108414162315002,-0.02759133089855195,-0.035592342216659134,-0.029831866172408617,-0.10033782299130828
Ben & Jerry's Movie Nights – wir verschenken Eis in Leipzig und bringen ein Open Air Kino mit! Kommt vorbei am 14. Juli ab 19 Uhr!,https://www.facebook.com/search/str/Ben%20&%20Jerry's%20Movie%20Nights%20–%20wir%20verschenken%20Eis%20i%20ben%20jerry/keywords_search,0.05483099322055098,0.17270425052216998,0.060168125818598116,0.35104511333157207,0.08426611267923932,0.12385595010857485,0.07583976395226331,0.013807841578964298,-0.09341189940247636,0.0508359293128638,0.044363789830464115,0.004343527471623408,0.014249738462485987,0.15226013291478352,0.2456971659477317,-0.006899773197433974,0.02504406856348769,0.12046944998045922,-0.0863896892006757,0.10726026750093984,0.12353563674513288,0.17505763143183575,-0.07854340213684048,0.10740808914408093,0.019411402150331925,0.111666986001091,0.2130606952193249,0.08944748512092889,0.2005007767625654,-0.024268719156298156,-0.02028461372557493,-0.007850741042179006,0.11597414638554232,0.16609904611121473,-0.0478028004132246,0.14070956302694695,0.14834429807771712,0.06976841553396931,0.15280808233971072,0.10333253987970244,-0.16633832455298994,0.04428530074733475,0.09906971047635853,0.3331807537714321,0.3262889289522514,0.04745531696695875,-0.0374274274128385,0.061227165167913176,0.06268108991039126,-0.011831040918068374,0.33424835707551176,0.24149883551638934,0.050809172839836984,0.10203082245601422,-0.06746364827173013,0.0840127943563094,-0.10398127607611052,-0.008031415293261625,0.18143273157269754,-0.03940133711983791,0.07253683759958242,0.44547740524293095,0.5115606598042173,0.1554413059232256,0.19604204987978646,0.12370847296972265,0.1710102296928327,0.0063974420823517605,-0.02982253833932208,0.15964904764342328,0.17400859530629356,0.11278094225856335,0.056422571422818514,0.1061649241067736,0.0068319055510471524,-0.036444076307760205,-0.010637930730525616,-0.00561768014029086,0.08287830580104004,0.21234591263290475,-0.02584399743959146,0.2174665713991848,0.023768049130516864,0.030671429481450463,0.09366325999446118
"Sorry vorab, dass das hier ein so langer Text ist. Aber wenn uns was wichtig ist, dann gibts hier auch mal nicht nur Bilder vom leckersten Eis der Welt. JA, ab morgen verschenken wir wieder hunderttausendfach Ben & Jerry’s an die besten Fans der Welt.  ABER: wie jedes Jahr bringen wir eine soziale Mission mit und dieses mal ist es mit einer Unterschrift von euch nicht getan. Ihr habt die Möglichkeit, mehr zu tun und nicht nur euer Profilbild zu ändern, wenn mal wieder was sch...limmes auf unserem Planeten passiert ist. Ihr könnt selber mit anfassen, damit wir eine schönere Welt hinterlassen, als wir sie vorgefunden haben. Ihr habt es in euren eigenen Händen, dass alle Menschen wertgeschätzt und geachtet werden. Wir glauben an eine süßere Welt. Aber um diese auch zu erreichen, müssen wir alle unseren Beitrag leisten. Deshalb unterstützen wir auf der Ben & Jerry’s Movie Nights Tour dieses Jahr diejenigen, die sich tagtäglich für eine Gesellschaft einsetzen, die Vielfalt als Chance sieht. Wir arbeiten mit Freiwilligen in den Tourstädten zusammen, die sich jeden Tag bemühen, dass das hier alles besser wird. In 8 Städten auf der Tour gibt es daher jeweils ein soziales Projekt, bei dem ihr und wir als freiwillige Helfer wirklich mit anfassen können. Zusammen mit der Amadeu Antonio Stiftung und der Ben & Jerry’s Crew machen wir uns in den Stunden bevor es ans Eis verschenken geht also erstmal die Hände schmutzig und setzen uns ein für eine One Sweet World. Bewerben könnt ihr euch für die Social Mission Einsätze auf www.benjerry.de/movienights  Wir schicken euch dann eine Mail, je nachdem wieviele Helfer gebraucht werden. Peace, Love & Ice Cream. See more","https://www.facebook.com/search/str/Sorry%20vorab,%20dass%20das%20hier%20ein%20so%20langer%20Text%20ist.%20ben%20jerry/keywords_search",0.5135703357945862,0.4386199273999901,0.6117763306781965,0.19734277537805345,0.26007531535901995,0.5222135978420936,0.4611084982615124,0.1493027342660629,0.28920225255791315,0.09078403096766424,0.3214447661820767,0.3924340991610524,0.4058272107832742,0.4797259083873605,0.37632474593279786,0.5357469041328519,0.29724393216243683,0.11836656791955047,0.4709580147768641,0.4011007947897528,0.31804581487699723,0.4668277927909823,0.3636330893356372,0.3427717905760583,0.3533699921081304,0.4781669797112413,0.4743837034588978,0.3894229006332496,0.4827052193996615,0.051169935605920834,0.2204188390282679,0.3064565133165693,0.29597681381063623,0.3839056154551122,0.1306860995814471,0.5627618196661953,0.5404370442368301,0.3526063160329176,0.3258493165107532,0.3280717428852257,0.0106779728549912,0.4984146217110562,0.3981523650305359,0.2084403801128428,-0.11797472735631008,-0.008337264724766431,0.3697285139538301,0.5711723437896756,0.35384143208276714,0.49097053153297104,0.32118406003214345,0.6333390670953319,-0.07255424985018863,0.5372523449502525,0.3587910931113257,0.3745811789529378,0.472860741140944,0.5278105433856313,0.6245979252741023,0.15284411233819295,0.1809034115840621,0.5093049402475543,0.14372771606438564,0.44429733688837103,-0.0119107120179988,0.3903225684338154,0.5298161937145237,0.3988226603261019,0.18474236092438773,0.42900627513697065,0.4111385863756496,0.5587839603003592,0.4257833877150263,0.4234199180411599,0.486331847036391,0.44336350394567103,0.3887356109620295,0.4575041362139622,0.4560919514263189,0.4955198155578361,0.14209035083259364,0.4223955218238785,0.3866710795947023,0.4270034391308461,0.629227659980721
Eis ab. Film läuft. Morgen starten die Ben & Jerry's Movie Nights in 11 deutschen Städten. benjerry.de/movienights,https://www.facebook.com/search/str/Eis%20ab.%20Film%20läuft.%20Morgen%20starten%20die%20Ben%20&%20Jerry%20ben%20jerry/keywords_search,0.16120329270307074,0.18817614385458376,0.2930637633151855,0.3630518252155603,0.11244810184766603,0.14962622867363687,0.2441932952041368,0.04304346333908378,0.08164038143813984,0.07547034286537069,0.1274044468903297,0.10159597184204136,0.18054114093075696,0.12812104316598946,0.31106265598879523,0.2256524007226543,0.08822052599619752,0.12216172855186685,0.17705184581722155,0.091554754277252,0.2053885208031404,0.2347697802417337,0.1024334487835472,0.1917552644826424,0.04324631466141842,0.2200201450923408,0.28068547364444724,0.2046955872133712,0.25949866814567685,-0.006412205567007289,0.07787585215883254,0.1129555178306192,0.2074478286468196,0.1793896209750443,0.01054408906264802,0.20465574128849126,0.3037052613229509,0.12289480877016645,0.1843129626366732,0.23824772247899065,-0.08073258874723051,0.19225132490924288,0.2453892279069949,0.29424777823212306,0.14306364576385294,0.018893263905554413,0.11124143386997597,0.21834124211641154,0.17456205215101714,0.10960879251006024,0.3618641272980195,0.2796575283161796,-0.07381358605022892,0.25674992515230755,0.07954125829167898,0.23066529897980434,0.07655007509656689,0.15472585081846804,0.2786542333930374,-0.0207889516543128,0.14319027249529304,0.4855890753905016,0.4456762541557853,0.1854248916502432,0.14515748002923742,0.17915379369418313,0.2274685412053617,0.23020124273697246,0.12306191461732635,0.2164162481416036,0.2655556133550022,0.26193280688064435,0.20816995445439887,0.20104464610047454,0.16127930854158565,0.10041599199052514,0.16107201413118566,0.09998587907046652,0.12282601158685673,0.2573206645675811,0.16380202729283685,0.3274048161967056,0.2069429438868905,0.20100990430523835,0.23742944508046374
Ben & Jerry's Movie Nights – wir verschenken Eis in Berlin und bringen ein Open Air Kino mit! Kommt vorbei am 13. Juli ab 19 Uhr!,https://www.facebook.com/search/str/Ben%20&%20Jerry's%20Movie%20Nights%20–%20wir%20verschenken%20Eis%20i%20ben%20jerry/keywords_search,0.06556004542297345,0.1672997925062322,0.07380376071226474,0.3505361862225405,0.08463630663131984,0.12889119659511888,0.08986553613262467,0.008109081754906372,-0.09616775286466947,0.060704772001193084,0.07631510156969956,-5.504042559560851e-05,0.02387687677048333,0.16296746068161375,0.2516347952217606,0.012537614691020757,0.03619638957833991,0.12812121332566395,-0.05778282971796706,0.1130889403170966,0.13739301175561164,0.16019221805673553,-0.07230303145440461,0.1115565100077935,0.015801301588549532,0.1253156667983063,0.21147545204048296,0.10706804912149008,0.20716906497691792,-0.02648071876622299,-0.013562913043671354,-0.0055805490861996114,0.10349434217142786,0.16441106436434724,-0.05420892054800985,0.14659036551432672,0.16829567697387476,0.06164834391440719,0.16760976609365769,0.09449447553809773,-0.17887587650893738,0.06438397159215606,0.1005412227741508,0.32840350206031843,0.32537536694971153,0.03620285918338448,-0.025151043106038568,0.06891299060597869,0.05336019462214221,-0.0164079488748538,0.3383715204815296,0.24619128971775744,0.04684228146644759,0.10165892408710196,-0.06472179396553569,0.11524239620262895,-0.09541590327275057,0.004967367353336022,0.1819852536166872,-0.05377510032218431,0.08364599543630666,0.4545497193921863,0.5233779133984205,0.15282276506214612,0.1850875852514861,0.12092661513205487,0.17026643939428102,0.024388417568867563,-0.029377598630789457,0.1625406934054204,0.18166885429379506,0.11078585249464948,0.06369568935713417,0.13029821475542844,0.004652386378295176,-0.026802260771738983,-0.0017225766277004634,-0.0034057810221841626,0.0828089733791542,0.2130050262015034,-0.00021294655105912858,0.2285065548110653,0.05430108232411698,0.0506584174415361,0.1014278422163441
Ben & Jerry's Movie Nights – wir verschenken Eis in Rostock und bringen ein Open Air Kino mit! Kommt vorbei am 12. Juli ab 19 Uhr!,https://www.facebook.com/search/str/Ben%20&%20Jerry's%20Movie%20Nights%20–%20wir%20verschenken%20Eis%20i%20ben%20jerry/keywords_search,0.065590748074423,0.15707966663409634,0.0581209028175728,0.2981994985093002,0.07330485044772997,0.13158823251660592,0.07622608711803104,0.010720965950704087,-0.09800303375365513,0.058007140993481074,0.0784519797803425,0.02695922332893541,-0.007222343775479974,0.16123027405834764,0.1929891809995652,-0.011007779466574276,0.005034000222218058,0.08169043866803034,-0.07638661906722731,0.10729984929028223,0.13585038437052693,0.17724301570242024,-0.08818795341252612,0.11283492676645533,-0.0010692289641612812,0.1129492541443004,0.19234796008610427,0.09107389647528116,0.19405953463064354,-0.026394891879996475,-0.02595941177254601,-0.003743113738450589,0.1032572075903438,0.17146066958834658,-0.056835893611384636,0.1489816995985008,0.13828647608843822,0.060344436860932785,0.16992642140200045,0.10306767457581968,-0.16925241035505614,0.0327625671965527,0.08385748954316523,0.3267286259462211,0.2950159746956493,0.02883772067610392,-0.034233848099263296,0.07187130495091043,0.05429397155629112,-0.011698969358039,0.31807086246905303,0.2410351843441297,0.06343587104037532,0.09389076474703706,-0.07049152851192124,0.08225182237370089,-0.10875953743757197,0.019316144543560967,0.17046563156256764,-0.037209057003687984,0.07352135798947815,0.4308095538738199,0.4932292024262562,0.14621373964267365,0.1939450449733452,0.12437839817765466,0.16211067094058595,-0.0012060178290863146,-0.03289205771413393,0.13153296645272014,0.16041568322253816,0.10600140070049344,0.054700839251676237,0.09513377112033408,-0.01023296689503864,-0.043915358206107306,-0.009344769972327869,0.007421652309194961,0.08563238532915406,0.19629688817397906,-0.04898874513220875,0.21445752597597986,0.0039462886356520155,0.01914963975918017,0.08283599982911626
Am 8. Juli ZIEMLICH BESTE FREUNDE und free ice cream im Skaters Palace in Münster! Um 19 Uhr geht's los! Wir freuen uns wie Oscar! Mehr Infos auf benjerry.de/movienights,https://www.facebook.com/search/str/Am%208.%20Juli%20ZIEMLICH%20BESTE%20FREUNDE%20und%20free%20ice%20cre%20ben%20jerry/keywords_search,0.13713998901263708,0.1814670427016418,0.03505379937807533,0.20738851264876426,0.1407300996763432,0.30069168011805336,0.07815951123423877,0.021045510011120414,-0.047014642799562974,0.04106569557895662,0.06694593341847514,0.048941838608777065,0.049187013968267086,0.2290932416890239,0.13032587129589848,0.12344407211325995,0.007964072582142072,0.013505666636038777,-0.02900537888202615,0.2009538722513928,0.01097548880199418,0.2807640010915025,0.005337489905450042,0.09453470570137176,0.14198412395371726,0.18814460172645933,0.22464913260187386,0.21524138363439804,0.3436506031087163,-0.05565571766991325,-0.007299061738869383,0.0968804609895908,0.3550137241928007,0.19365507783779493,-0.07068957177008878,0.18320945884692086,0.1593851746162187,0.12289556415256485,0.2579461538850157,0.22986430955366655,-0.08741910788816498,0.021759436593437216,0.09596485828908848,0.24682946158811844,0.20150957190424446,0.04796702769577891,-0.06856228788748092,0.1229166949706076,0.13211543385750335,0.2098523596250405,0.2672486348030801,0.33354422634719993,0.13114016034656614,0.2576113994757989,-0.035912570557594795,0.025733902177142755,0.09159940048362486,0.09953108319725493,0.3318274141916516,0.037913637734105034,0.04441003960560034,0.3781571257578119,0.36655668388871737,0.2147326371511064,0.12018491537949008,0.1357677583366858,0.2544304304020581,0.09665765053670401,-0.06603419766710551,0.16327276637162594,0.1152047806895914,0.23648555378899644,0.025119740074024115,0.19070331006162866,0.0685449185424097,0.06326053820104127,0.0314149364938659,0.10728543711817624,0.2311106655907149,0.2415170706725064,0.08004137897791819,0.17258652068427385,0.07095228355925119,0.017780525746472133,0.2246780908372514
Ben & Jerry's Movie Nights – wir verschenken Eis in Hamburg und bringen ein Open Air Kino mit! Kommt vorbei am 11. Juli ab 19 Uhr!,https://www.facebook.com/search/str/Ben%20&%20Jerry's%20Movie%20Nights%20–%20wir%20verschenken%20Eis%20i%20ben%20jerry/keywords_search,0.07507982652206073,0.16969394628435114,0.06368082261300934,0.3283257393451605,0.08570358398419799,0.14066061955949508,0.08429867516359042,0.011853538549976424,-0.07542479647394104,0.05958745482534115,0.07864268427235255,0.01815686291782741,0.00032982874566713546,0.16949366804030516,0.23318308976237315,-0.002358745277684113,0.036662174620330806,0.1025705118225984,-0.06792495156786056,0.12214285775772367,0.13455820384920242,0.17249457298719384,-0.07642925308747728,0.12724577382692787,0.01473985028614409,0.13323197815419094,0.21149182119318768,0.10722649434186836,0.20828480920805406,-0.01146354399013204,-0.015346306088433697,-0.003791723727840223,0.10914687519043703,0.17047653758767475,-0.034429342976529206,0.1452565655777388,0.15634686008348464,0.0688345080905772,0.1660266206675784,0.10522633943302057,-0.17601553475925893,0.05135676203528895,0.09577828290098732,0.32482079572566275,0.3064316365385737,0.031018024362570288,-0.03540109249817222,0.07492301438125189,0.06366418386539388,-0.00694455133938772,0.3314338985742644,0.253921857457503,0.047961577971971536,0.10607195836172344,-0.0592214497713895,0.10295455768266833,-0.08952675923732427,0.008261893165128186,0.18956914256327348,-0.030237101712422238,0.073466133113473,0.4434469424559886,0.5080077883021604,0.15139098683620972,0.1943161985300249,0.12554162185647136,0.17836317416223715,0.018526680036006226,-0.047846891285485416,0.15856651035438635,0.1795627440239146,0.12043726803591275,0.059437096242110375,0.1238223170811217,0.006665556730939352,-0.026376679477254927,0.0020630796500502513,0.004084395716178714,0.09388315239818068,0.2058324523551412,-0.02296567855092069,0.22612578063189906,0.036023477210952365,0.03905932240350722,0.09545063817160035
Cookie Dope. Unser Lieblingsfilm diesen Sommer.,https://www.facebook.com/search/str/Cookie%20Dope.%20Unser%20Lieblingsfilm%20diesen%20Sommer.%20ben%20jerry/keywords_search,0.07305502762923446,0.07997336885017442,-0.021971008197507337,0.0972976491239361,0.12118931264702175,0.22513602115303485,-0.001005480449101574,-0.00020772506140029405,-0.11273477383258472,0.015438849149313916,0.12196426441429545,-0.005237959957094206,-0.09078878716944018,0.2357282608140393,0.020581819549563042,-0.022363995288085727,-0.019170722431305583,-0.0930548724661732,-0.009575259235030921,0.1438734868721821,0.08879444982017963,0.0880400691977849,-0.038183933984090535,-0.017829000792877976,-0.008651263650699818,0.12826867132829636,0.08762468629932718,0.11412333007340728,0.2288927323319213,-0.09827975359519403,0.09248255931998428,0.14301309634089096,0.15035869717244255,0.15738578015707005,-0.06649266915715997,0.10474257446260067,0.18963561844806212,0.02849107444381468,0.15595383797537982,0.15556432657369096,-0.07181209706335973,0.0106734436885836,0.032044586244532984,0.20563781576938636,0.13097025828124714,0.019835514657233447,-0.02383517283218773,0.06171681437235906,0.12480988108428827,0.03588292673157091,0.09267383203347418,0.2861085820229112,0.09167338378910267,0.08274432014095924,-0.0445137536830185,0.030866991017200723,-0.06430992675244154,0.04357620764690453,0.1145667055776202,-0.018861030205336117,-0.0053439378075791685,0.11382454783030242,0.19201219748131146,0.08023904545046953,0.2274916874082546,0.16274429769894624,0.09348758644146883,-0.018562446141569548,-0.15078177275490276,0.014362511733042285,0.036881136166459084,0.024311945478257917,0.0019366716394724785,0.2475629243027817,0.007880852221100602,-0.011453983248989516,-0.022527729588831275,0.05404925903255455,0.13424958217493987,0.09905800148883646,0.0030923744266481558,0.2422077337379005,-0.05295285419861258,0.07173943407326851,0.05999238375570095
Das ist ja ein Ding! Wer hätte das gedacht...?!,https://www.facebook.com/search/str/Das%20ist%20ja%20ein%20Ding!%20Wer%20hätte%20das%20gedacht...?!%20ben%20jerry/keywords_search,0.5993682274054889,0.333837909230826,0.44074198005111975,0.19521669593248928,0.2731457754986534,0.5285111072268276,0.47613932522951397,0.10433675754805503,0.05892946862655594,0.23935289929391626,0.2498371534044324,0.496958954678453,0.11376473722663832,0.4532783056563962,0.1441756100593258,0.3480172253924257,0.332973588259612,0.03979277836032974,0.22446190484947476,0.3083080833107104,0.21882315463454685,0.4981312643310778,0.2640513398340261,0.448685772938228,0.1808005465523438,0.2997424757657933,0.33320867061098786,0.3570145084439766,0.4335153907200516,0.07348158915102668,0.12719680694082616,0.21343938218698985,0.22403653477058408,0.4579080518103114,0.07810126732474985,0.4200620721820025,0.31753440330875343,0.19647848247176408,0.4491056725902287,0.3597485390771564,0.017708837045063867,0.3054232120239851,0.19624584038944592,0.2418205308755225,0.002074505795573592,0.10907627358755116,0.1981171740600041,0.5100326270539822,0.3265403697050196,0.33001849116223525,0.1457818894130192,0.5242422839695197,-0.03586132699482937,0.4914198299407115,0.20784867821739209,0.2441128189518289,0.2314028046594605,0.3974379671142561,0.4796003045774663,0.12170274850489166,0.1572492355720289,0.3278614232124788,0.08487602110001782,0.39578794221155855,0.021346103597669544,0.2701684514555235,0.4015072873394182,0.22244002993767614,0.1637728035772674,0.3684653729158194,0.272589779507978,0.3833013321986184,0.3595074872467349,0.3247013572656393,0.25945347869764823,0.18938109287325594,0.27932642092498816,0.3804148663082713,0.3706137031030957,0.3572957957002559,0.0904349569396816,0.3561973609334494,0.07797468990499322,0.22454472183523205,0.4471621315706559
"Sofa, so good!","https://www.facebook.com/search/str/Sofa,%20so%20good!%20ben%20jerry/keywords_search",0.01614488340166206,0.04100881652868942,-0.10510530019799716,-0.015290228403790181,0.05855728956186795,0.0768463206813583,-0.017335675232271457,-0.031860049119985606,-0.13528181349425988,0.048653801041235865,0.04370282880858546,0.06153744555932662,-0.10015599008270032,0.2349603218149291,-0.09353489397783206,-0.11833398973746267,0.12188335307836587,0.0631602149953053,-0.12766484417263754,0.05931860893793496,0.011005463236694159,0.00851567045644237,-0.14222839494958955,-0.0018891326356414067,0.009753108666759462,-0.07194055619572844,-0.02580447003173266,-0.06773210241372814,0.021694117367794943,0.04586671696576819,0.12957667495630332,0.01149363414896023,-0.026447154536141014,0.041875826087832656,0.02105834618182631,0.011361581557645413,0.010045158489480241,-0.015243345273251538,0.08991005039305004,-0.0510349444619574,-0.0648805007774263,0.01576442160996716,-0.0640387692283151,0.13869087728109442,0.2549091396636719,0.023286719116949888,0.005509711737633152,-0.053284588067222964,-0.019725143377942362,-0.04723682582612592,0.0505815767760002,0.0440651187249437,-0.0370875510920996,-0.03150611619349305,-0.007303309414966878,-0.026638274400707318,-0.12450575173474207,-0.1421142994091599,0.013793050023438998,-0.0980220635256914,-0.1080755520328535,-0.0007619716337524312,0.10162510857671554,0.07456558194500082,0.012028811499570262,0.0883704369400445,0.06757539763964436,-0.15344271744738286,-0.12755207688023662,-0.06313740248043638,-0.06712528267992579,-0.055686031208197984,-0.06738122632912101,0.08399338425950571,-0.08477947536281126,-0.09834659566884488,-0.10144487905125103,0.13642075355540975,0.07943229694056217,0.027256460625195898,-0.07927639528337165,0.08284660372119905,-0.1523970829046605,-0.052232920740706665,0.03017460072014596
