,created_time,message,success
36,2018-05-27 21:54:00,"Wenn die AfD die Antwort ist, wie dumm war dann die Frage? 🖕🏽#fckafd #afdwegbassen #b2705 #lovemyjob die ganze Folge bald auf @followme.reports 🎤🎥",47.0
564,2017-04-27 11:11:25,"Vielen herzlichen Dank an alle, die mir so nette Nachrichten geschrieben haben und den Mann, der mich rassistisch beleidigt hat, geteilt haben. Das finde ich ganz ganz toll! Ich habe dein meisten nur selbst geantwortet, aber nie einen Post gemacht. Nun ist mir wieder ein ähnlicher Spacken im ICE von Berlin nach Hamburg begegnet und ich musste dran denken. Boah, wie mich das nervt. Seit der „Flüchtlingskrise“ gibt es einfach so viel mehr Rassismus und Vorurteile im Land, das macht mich krank.",42.0
602,2017-04-04 23:02:55,"Aminata hat die neusten Schuhe, noch bevor die jemand anderes hat. Und ich sag euch auch wieso: Aminata hat Kontakte 😜 außerdem hat Aminata auch viel zu viele unbeantwortete WhatsApp, Facebook und Instagram Nachrichten. Das tut ihr leid. Außerdem hasst sie es, wenn Menschen in der dritten Person von sich selbst sprechen. Danke an @blondeboyinblack und @ava_carstens aka @kollektiv49 für die geilen Treter!!! 👀🚀🙀😍🤙🏽",38.0
621,2017-03-24 14:58:48,"Was die Bild-Zeitung da macht ist so unter aller SAU, dass ich gar nicht weiß, was ich sagen soll!!! Angefangen mit diesem ULTRA BEKNACKTEN ""teilen"" in GROSSBUCHSTABEN wie ein zurückgebliebner AFD-WÄHLER!! Weiter geht's mit ""Arabern"" in GROSSBUCHSTABEN - seid ihr noch ganz dicht?! Und am Ende ""Allah"" zu erwähnen ist die größte FRECHHEIT!!! Im Text steht, dass zwei Araber ein Mädchen vergewaltigt haben. Nichts von Allah oder so... das schrieben die nur in die Headline, um HASS zu entwickeln und Klicks zu bekommen. Ja, das ist ganz furchtbar schlimm und ja, das passiert irgendwie häufiger in letzter Zeit und ich will das auch in keiner Weise gutheißen, ABER diese Berichterstattung sorgt nur für HASS, RASSISMUS und ANGST und bringt die Menschen AUSEINANDER! Und zwar alle!!!",32.0
39,2018-05-22 16:02:18,Wohnraum in Berlin gesucht 👋🏽,29.0
