,created_time,message,success
35,2018-05-27T16:23:28.000Z,"Wenn die AfD die Antwort ist, wie dumm war dann die Frage? 🖕🏽#fckafd #afdwegbassen #b2705 #lovemyjob die ganze Folge bald auf @followme.reports 🎤🎥",3852
34,2018-05-27T20:29:48.000Z,"OMAS GEGEN RECHTS - eine Initiative aus Hamburg, die man unterstützen sollte! Sucht die bei Facebook und gebt ein Like. Ich feier die Omas hart! #omasgegenrechts #fckafd #berlin 👵🏼♥️",3140
758,2017-04-04T17:32:47.000Z,"Aminata hat die neusten Schuhe, noch bevor die jemand anderes hat. Und ich sag euch auch wieso: Aminata hat Kontakte 😜 außerdem hat Aminata auch viel zu viele unbeantwortete WhatsApp-, Facebook- und Instagram- Nachrichten. Das tut ihr leid. Außerdem hasst sie es, wenn Menschen in der dritten Person von sich selbst sprechen. Aber egal. Hauptsache: Danke an @blondeboyinblack und @ava_carstens aka @kollektiv49 für die geilen Treter!!! 👀🚀🙀😍🤙🏽",1757
45,2018-05-22T10:31:44.000Z,Wohnraum in Berlin gesucht 👋🏽,1754
172,2018-03-10T19:25:39.000Z,Schleswig-Holstein ist meine Heimat und das finde ich gut ♥️,1500
