,created_time,message,success
78,2017-09-22T12:23:04.000Z,"Erst Kreuz machen, dann Löffeln. Sonntag ist Wahltag! #mitmir90prozent #machdeinkreuz #niemehrvanilleeispur #wählenfürgerechtigkeit #icecreamactivism #wahl #wahl2017 #demokratie",2856
39,2018-02-14T07:38:02.000Z,"Mit wem möchtest du heute gemeinsam löffeln?
#HappyValentinesDay",2269
100,2017-05-26T18:09:30.000Z,"So machst du Deutschland vom Sofa aus gerechter: in wenigen Schritten für eine faire Gesellschaft, einfach auf den Link in unserer Bio⬆️ klicken und JA sagen, zur Ehe für alle🏳️",1990
101,2017-05-18T15:35:41.000Z,"Unser Herz schlägt für die #ehefüralle. Mit eurer Hilfe schaffen wir mehr Gerechtigkeit in Deutschland. In nur 30 Sekunden setzt du ein Zeichen!
Schon JA gesagt?

Link zum Messenger findest Du in unserer Bio 🌈🔝 #ehefüralle #yesidough #sagja #ichhabjagesagt #gerechtigkeit #jedestimmezählt #jedeliebeistgleich #justsayyes #liebeliebeliebe",1884
93,2017-06-30T11:17:04.000Z,"Wir heben überglücklich unsere Löffel! Denn heute hat der @ig_bundestag endlich JA zur Ehe für alle gesagt. Vielen Dank, dass ihr über 50.000 Emails an eure Abgeordnete verschickt habt - ihr seid die allerbesten Fans der Welt! #ehefüralle #yesidough #meinjahabtihr #jedeliebeistgleich",1453
